ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning
208,KG8JRLRQ,Dixon et al. (2018),Measuring and mitigating unintended bias in text data,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Empirisch,0.75,"Das Paper von Dixon et al. (2018) behandelt Bias-Messung und -Mitigation in Textdaten, was auf klassisches ML/NLP verweist (KI_Sonstige). Der Fokus auf 'unintended bias' impliziert algorithmische Fairness und Ungleichheit in ML-Systemen. Kein Abstract verfügbar, aber Titel deutet klar auf Bias/Fairness in KI-Systemen hin, was TECHNIK und SOZIAL-Kriterien erfüllt."
209,GCN42PAM,Birru et al. (2024),Mitigating age-related bias in large language models: Strategies for responsible artificial intelligence development,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.72,"Das Paper behandelt altersbezogenen Bias in Large Language Models (LLMs) und Strategien zur verantwortungsvollen KI-Entwicklung. Damit sind Generative_KI (LLMs), Bias_Ungleichheit (age-related bias), Diversitaet (Altersgruppen als marginalisierte Gruppen) und Fairness (Strategien zur Bias-Minderung) klar erfüllt. TECHNIK_OK durch Generative_KI, SOZIAL_OK durch Bias_Ungleichheit → Include. Kein Abstract vorhanden, daher leicht reduzierte Confidence."
210,CYZQ6XPK,Kaneko et al. (2024),Evaluating gender bias in large language models via chain-of-thought prompting,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Experimentell,0.95,"Das Paper untersucht explizit Gender Bias in LLMs (Generative_KI) mittels Chain-of-Thought Prompting (Prompting als zentrales Thema). Gender Bias in Sprachmodellen ist substantiell behandelt (Gender, Bias_Ungleichheit). Fairness-Aspekte werden durch Bias-Reduktion adressiert. Beide Bedingungen (TECHNIK: Generative_KI + Prompting; SOZIAL: Bias_Ungleichheit + Gender + Fairness) sind erfüllt → Include."
211,EHQBHVYV,Asseri et al. (2025),Prompt engineering techniques for mitigating cultural bias against Arabs and Muslims in large language models: A systematic review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.97,"Das Paper behandelt substantiell Prompt-Engineering-Techniken für Large Language Models (Generative_KI, Prompting) zur Reduzierung von kulturellem Bias gegen Araber und Muslime. Bias_Ungleichheit ist klar gegeben (kulturelle Diskriminierung in LLMs), Diversitaet durch Fokus auf marginalisierte Gruppen, Fairness durch algorithmische Debiasing-Strategien. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt."
212,22KJL3PC,Yuan et al. (2025),The cultural stereotype and cultural bias of ChatGPT,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht kulturelle Stereotypen und Biases in ChatGPT-3.5 und GPT-4 (Generative_KI) mit substantiellem Fokus auf Prompting-Strategien zur Bias-Reduktion. Es behandelt Bias_Ungleichheit durch kulturelle Stereotypen, Diversitaet durch kultursensitive Prompts, und Fairness durch algorithmische Fairness-Metriken. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt."
213,RARE5UFC,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.95,"Das Paper behandelt substantiell Prompting-Strategien (12 Strategien verglichen, System 1/2, CoT) für LLMs (generative KI) zur Reduktion von Stereotypen/Bias. Sowohl Technik (Generative_KI + Prompting) als auch Sozial (Bias_Ungleichheit + Fairness) sind klar erfüllt. Experimentelles Design mit systematischer Evaluation über fünf LLMs."
214,YMABYPKF,Salinas et al. (2025),What’s in a name? Auditing large language models for race and gender bias,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.97,"Das Paper untersucht systematisch intersektionale Biases (Rasse und Geschlecht) in GPT-4 und anderen LLMs via Auditing. Prompting ist substantielles Thema (42 Prompt-Templates, quantitative vs. qualitative Anker). Klare Technik-Dimension (Generative KI, Prompting) und soziale Dimension (Bias/Ungleichheit, Gender, Fairness) sind erfüllt. Intersektionale Analyse ohne explizit feministische Theorie (kein Verweis auf Crenshaw etc.), daher Feministisch = Nein."
215,ZLMLP53P,Cvoelcker (2023),Queer in AI: A case study in community-led participatory AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.82,"Das Paper dokumentiert Schäden durch KI-Systeme an queeren Menschen (KI_Sonstige) und beschreibt partizipative Ansätze für faire KI (Fairness). Es behandelt Bias/Diskriminierung durch KI gegenüber einer marginalisierten Gruppe (Bias_Ungleichheit) und Inklusion/Repräsentation (Diversitaet). TECHNIK_OK durch KI_Sonstige, SOZIAL_OK durch Bias_Ungleichheit, Diversitaet, Fairness. Decision: Include."
216,4LY3SA4E,Charlesworth (2024),Flexible intersectional stereotype extraction (FISE): Analyzing intersectional biases in large language models,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper entwickelt eine Methode (FISE) zur Messung intersektionaler Repräsentationsverzerrungen in LLMs und analysiert Biases bezüglich Race und Gender (weiße Männer-Dominanz). Klarer Technikbezug (Generative KI/LLMs) und sozialer Bezug (Bias, Gender, Diversität, Fairness) sind gegeben. Feministisch nur implizit durch intersektionale Analyse, aber ohne expliziten Verweis auf feministische Theoretikerinnen wie Crenshaw."
217,TSYJ3Y57,UNESCO (2024),Women4Ethical AI: Global cooperation for gender-inclusive AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.72,"UNESCO-Initiative zu genderinklusiver KI-Entwicklung. KI_Sonstige erfüllt durch algorithmische Systeme und KI-Entwicklung allgemein. Soziale Kategorien klar erfüllt: Gender (explizit), Bias_Ungleichheit (strukturelle Benachteiligung), Diversität (Inklusion marginalisierter Gruppen), Fairness (Menschenrechtsprinzipien). Feministisch verneint mangels expliziter Theoriebezüge. Confidence leicht reduziert da Abstract sehr kurz."
218,A776TPGG,Friedrich-Ebert-Stiftung (2025),The EU artificial intelligence act through a gender lens,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Theoretisch,0.82,"Das Paper analysiert den EU AI Act durch eine Geschlechtergerechtigkeitsperspektive – dies erfüllt die Technik-Bedingung (KI_Sonstige: algorithmische Regulierung) sowie die Sozial-Bedingung (Gender, Bias_Ungleichheit, Fairness). Es handelt sich um eine Politikanalyse ohne explizit feministische Theoriebasis, aber mit substanziellem Gender- und Fairness-Fokus im KI-Regulierungskontext."
219,MTMU9UPJ,Qiu et al. (2025),DR.GAP: Mitigating bias in large language models using gender-aware prompting with demonstration and reasoning,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Experimentell,0.97,"Das Paper behandelt substantiell Prompting-Strategien (DR.GAP-Methode mit Demonstration und Reasoning) für LLMs zur Reduktion von Gender-Bias. Technik-Kriterien erfüllt durch Generative_KI und Prompting; Sozial-Kriterien erfüllt durch Gender-Bias, Bias_Ungleichheit und Fairness. Alle vier Kategorien sind klar im Abstract verankert."
220,CSJS9JGH,Latif et al. (2023),"AI gender bias, disparities, and fairness: Does training data matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.92,"Das Paper untersucht empirisch Geschlechterbias in KI-Bewertungssystemen (BERT, GPT-3.5) und analysiert den Einfluss von Trainingsdaten auf Gender-Disparitäten. Es werden explizit Fairness-Metriken und Bias-Metriken angewendet. Technik-Bedingung erfüllt durch Generative_KI und KI_Sonstige; Sozial-Bedingung durch Gender, Bias_Ungleichheit und Fairness. Decision: Include."
221,BR2LG8LD,Kumar & Gartner (2024),How AI hype impacts the LGBTQ+ community,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.85,"Das Paper untersucht klassische ML-Systeme (Gesichtserkennung, Content-Moderation, Geschlechtsklassifikation) und deren diskriminierende Auswirkungen auf LGBTQ+-Personen. TECHNIK_OK durch KI_Sonstige (algorithmische Systeme); SOZIAL_OK durch Bias_Ungleichheit (algorithmische Marginalisierung), Gender (queere Identitäten, heteronormative Annahmen) und Diversitaet (LGBTQ+-Community). Feministisch wird verneint, da keine expliziten feministischen Theorien oder Autorinnen erwähnt werden."
222,5G2QTZYD,Ahmed (2024),Feminist perspectives on AI: Ethical considerations in algorithmic decision-making,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.82,"Das Paper thematisiert algorithmische Entscheidungssysteme (KI_Sonstige) mit explizit feministischer Theorie (intersektionale Entwicklungspraxis, feministische KI-Ethik). Strukturell eingebettete Diskriminierung adressiert Bias_Ungleichheit, partizipative Entwicklung mit marginalisierten Gruppen adressiert Diversitaet, und Fairness ist zentrales Thema. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (Bias, Feministisch, Diversitaet, Fairness) → Include."
223,6QPLNNQK,UNESCO (2024),Bias against women and girls in large language models: A UNESCO study,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.95,"Das Paper analysiert empirisch Gender-Bias in LLMs (GPT-3.5, Llama 2) mit Fokus auf Stereotypisierung gegen Frauen und queere Menschen. TECHNIK_OK durch Generative_KI; SOZIAL_OK durch Bias_Ungleichheit, Gender und Diversitaet. Keine feministische Theorie explizit verwendet, daher Feministisch=Nein."
224,WS4KQPWN,Ulnicane (2024),Intersectionality in artificial intelligence: Framing concerns and recommendations for action,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Literaturreview,0.85,"Das Paper analysiert Intersektionalität in KI-Systemen (Roboter, Sprachassistenten, HR-Tools), was klassische algorithmische Systeme umfasst (KI_Sonstige=Ja). Es thematisiert Bias durch mangelnde Diversität (Bias_Ungleichheit=Ja, Diversitaet=Ja), verwendet intersektionale Analyse im Sinne von Crenshaw (Feministisch=Ja), und adressiert faire KI-Systeme (Fairness=Ja). Beide Bedingungen (TECHNIK + SOZIAL) sind erfüllt."
225,QD2CXE9I,An & et al. (2025),Measuring gender and racial biases in large language models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.92,"Das Paper untersucht intersektionale Rassen-Geschlechter-Biases in LLMs und unterstützt explizit Intersektionalitätstheorie (Crenshaw), was feministische Kategorisierung rechtfertigt. Es werden Prompt-Interventionen als Lösung empfohlen (Prompting = Ja). Sowohl TECHNIK (Generative_KI, Prompting) als auch SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness) sind erfüllt."
226,HMDFMBV3,Ma et al. (2023),Intersectional Stereotypes in Large Language Models: Dataset and Analysis,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Empirisch,0.92,"Das Paper untersucht intersektionale Stereotypen in LLMs (Generative_KI) und entwickelt dafür ein Dataset. Prompt Engineering wird als substantielles Thema behandelt (Prompting). Bias in generierten Narrativen und intersektionale Diskriminierung sind zentral (Bias_Ungleichheit, Diversitaet). TECHNIK_OK und SOZIAL_OK sind beide erfüllt → Include."
227,5UAHQESQ,Basseri et al. (2025),Prompt Engineering Techniques for Mitigating Cultural Bias Against Arabs and Muslims in Large Language Models: A Systematic Review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Prompt-Engineering-Strategien (TECHNIK: Generative_KI + Prompting) zur Reduktion von kulturellem Bias gegen Araber und Muslime in LLMs. Es adressiert algorithmischen Bias, Diversität/Repräsentation und Fairness-Metriken (SOZIAL: Bias_Ungleichheit, Diversitaet, Fairness). Beide Bedingungen für Include sind klar erfüllt."
228,UDZLIJWX,Yunusov et al. (2024),MirrorStories: Reflecting Diversity through Personalized Narrative Generation with Large Language Models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.92,"Das Paper verwendet LLMs zur Generierung personalisierter Geschichten und thematisiert Diversity-Sensitive Prompting substantiell. Bias-Persistenz bei bestimmten Identitäten (Gender, Ethnizität) wird empirisch untersucht. Technisch: Generative KI + Prompting erfüllt; Sozial: Bias/Ungleichheit + Gender + Diversität erfüllt. Decision: Include."
229,6BZ5353S,Wang et al. (2025),Multilingual Prompting for Improving LLM Generation Diversity,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Include,,Empirisch,0.72,"Das Paper behandelt Prompting-Strategien für LLMs (Generative_KI + Prompting) und zielt auf verbesserte demografische und kulturelle Diversität in Outputs ab (Diversitaet). Die Reduktion kultureller Halluzinationen und Verbesserung der Meinungsvielfalt sind substantielle Diversitätsthemen. Kein direkter Bezug zu Sozialer Arbeit, Bias-Analyse oder feministischer Theorie. Die Schwelle für Include ist erreicht durch Technik (Generative_KI + Prompting) und Sozial (Diversitaet)."
230,Z9BIKVS3,Laine & McCrory (2025),Avoiding Catastrophe Through Intersectionality in Global AI Governance,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.9,"Das Paper behandelt KI-Governance als algorithmisches/soziotechnisches System (KI_Sonstige) und verwendet explizit feministische Theorie (Intersektionalität, strukturelle Ungleichheiten, feministischer Policy-Analyse-Rahmen) für die Analyse. Es adressiert substantiell Bias/Ungleichheit, Diversität und Fairness im KI-Kontext. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (Feministisch, Bias_Ungleichheit, Diversitaet, Fairness) sind beide erfüllt."
231,SSH3LVN6,Ulnicane (2024),Artificial Intelligence and Intersectionality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Das Paper analysiert algorithmische Systeme (KI_Sonstige) durch eine intersektionale Linse (explizit nach Crenshaw-Tradition) und behandelt substanziell Bias/Ungleichheit, Gender, Diversität und Fairness. Die Unterscheidung zwischen technischen und sozio-technischen Frames von KI-Bias zeigt einen kritischen Ansatz zur Machtstrukturanalyse. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (mehrere Kategorien) sind erfüllt → Include."
232,QZJL6KBZ,Lund (2025),"Algorithms, artificial intelligence and discrimination",Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Theoretisch,0.85,"Der Bericht behandelt algorithmische Diskriminierung durch KI/algorithmische Systeme (KI_Sonstige) substantiell und analysiert Bias und Ungleichheit (Bias_Ungleichheit) sowie Fairness-Fragen in einem rechtlichen Rahmen. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt. Kein direkter Soziale_Arbeit-Bezug, aber Bias und Fairness sind klar zentral."
233,UBYTNGNV,Giannoni Adielsson & Öberg (2024),"The AI Act, gender equality and non-discrimination: what role for the AI Office?",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Theoretisch,0.88,"Das Paper analysiert den EU AI Act aus der Perspektive von Geschlechtergerechtigkeit und Nichtdiskriminierung. KI_Sonstige ist erfüllt (algorithmische Systeme, Bias-Audits, regulatorische Rahmenbedingungen). Gender ist klar erfüllt (Geschlechtergerechtigkeit als zentrales Thema). Bias_Ungleichheit und Fairness sind substantiell behandelt (Geschlechterverzerrungen, Antidiskriminierungsrecht). Feministisch wird nicht vergeben, da keine explizite feministische Theorie referenziert wird."
234,RZ4QFXQI,West et al. (2023),"Discriminating Systems: Gender, Race, and Power in AI",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Das Paper analysiert algorithmischen Bias und Machtstrukturen in KI-Systemen (KI_Sonstige). Es behandelt substantiell Gender, Race und strukturelle Diskriminierung (Bias_Ungleichheit, Gender, Diversitaet). Die explizite Kritik an systemischen Machtverhältnissen und Diversitätskrise entspricht feministischer Technikforschung. Fairness wird durch Kritik an technischen Debiasing-Ansätzen adressiert. TECHNIK_OK und SOZIAL_OK sind erfüllt."
235,K2KL8WH8,Djiberou Mahamadou (2024),Revisiting Technical Bias Mitigation Strategies,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.88,"Das Paper behandelt substantiell technische Bias-Mitigation-Strategien im KI-Kontext (KI_Sonstige), mathematische Inkonsistenzen zwischen Fairness-Metriken (Fairness) und algorithmischen Bias im Gesundheitswesen mit Blick auf verschiedene Populationen (Bias_Ungleichheit, Diversitaet). Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt, daher Include."
236,DWS4KXBW,Ovalle (2024),Towards Substantive Equality in Artificial Intelligence: Transformative AI Policy for Gender Equality and Diversity,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.85,"Das Paper behandelt KI-Systeme (KI_Sonstige) im Kontext von Gender-Gleichberechtigung, Diversität, Bias und Fairness. Es entwickelt einen Policy-Rahmen für substantielle Gleichberechtigung in KI-Systemen, der strukturelle Ungleichheiten und algorithmischen Bias adressiert. Technik-Kriterium (KI_Sonstige) und Sozial-Kriterien (Bias_Ungleichheit, Gender, Diversitaet, Fairness) sind klar erfüllt → Include."
237,K6JQ7SVA,Zannone (2023),Intersectional Fairness: A Fractal Approach,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.85,"Das Paper behandelt algorithmische Fairness in KI-Systemen (KI_Sonstige) mit mathematisch-geometrischem Ansatz. Es adressiert substantiell intersektionale Verzerrung (Bias_Ungleichheit), Fairness-Metriken (Fairness) und Repräsentation verschiedener Untergruppen (Diversitaet). Kein direkter Soziale_Arbeit-Bezug, keine feministische Theorie explizit verwendet, kein Gender-Fokus. TECHNIK_OK und SOZIAL_OK sind erfüllt → Include."
238,NBYNRKBL,Wudel & Ehrenberg (2025),What is Feminist AI?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.92,"Das Paper entwickelt explizit einen feministischen KI-Rahmen (Feminist AI) unter Verwendung intersektionaler feministischer Methodologie. Es adressiert substantiell Bias und strukturelle Ungleichheit in KI-Systemen, thematisiert Gender, Diversität und Fairness. TECHNIK_OK durch KI_Sonstige (algorithmische Systeme, KI-Entwicklung), SOZIAL_OK durch mehrere Kategorien. Feminismus ist explizit zentrales Thema."
239,XK6G84V7,Wang et al. (2024),Algorithmic discrimination: examining its types and regulatory measures with emphasis on US legal practices,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Theoretisch,0.85,"Das Paper behandelt algorithmische Diskriminierung als KI/ML-Thema (KI_Sonstige) und adressiert substantiell Bias, Ungleichheit und Fairness. Es identifiziert fünf Typen algorithmischer Diskriminierung und analysiert Regulierungsmaßnahmen. Beide Bedingungen (Technik: KI_Sonstige; Sozial: Bias_Ungleichheit, Fairness) sind erfüllt, daher Include."
