ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
204,55ZR64VU,Kaneko & Bollegala (2024),Debiasing prompts for gender bias in large language models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI: LLMs, Prompting: Prompt-Gestaltung zur Datengenerierung, Fairness: explizite Fairness-Metriken). SOZIAL_OK (Bias_Ungleichheit: systematische Gender-Bias-Analyse, Gender: expliziter Fokus auf 4 Gender-Bias-Kategorien, Diversitaet: Fokus auf marginalisierte Genders/LGBTQ+, Fairness: Bias-Mitigation als Fairness-Intervention). Substantielle Behandlung aller Kategorien nachgewiesen.",KD
205,7IVS7X63,Jiang et al. (2022),Assessing GPT's bias towards stigmatized social groups: An intersectional case study on nationality prejudice and psychophobia,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt TECHNIK-Kriterien deutlich (Generative_KI: GPT-Modelle; Prompting: systematische Prompt-Engineering mit Likert-Skalen und inversen Skalen; KI_Sonstige: algorithmische Bias-Analyse). SOZIAL-Kriterien: Bias_Ungleichheit (expliziter Fokus auf Diskriminierung marginalisierter Gruppen), Diversitaet (Inklusion verschiedener Gruppen, nationale und psychische Merkmale), Feministisch (Anwendung intersektionaler Theorie nach Crenshaw-Tradition zur Analyse von Machtstrukturen und marginalisierten Gruppen), Fairness (Evaluation algorithmischer Fairness und Equity). TECHNIK_OK und SOZIAL_OK → Include.",KD
206,ST9UCTJE,Garg et al. (2019),Counterfactual fairness in text classification through robustness,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: (1) TECHNIK: KI_Sonstige=Ja (Text-Klassifikation, NLP, Machine Learning Fairness, algorithmische Systeme). (2) SOZIAL: Bias_Ungleichheit=Ja (systematische Diskriminierung gegen LGBTQ+ Gruppen durch Klassifizierer), Gender=Ja (expliziter Gender-Bias: 'gay' vs. 'straight'), Diversitaet=Ja (marginalisierte Gruppen, vulnerable Communities), Fairness=Ja (Fairness-Metriken, Counterfactual Fairness Framework). Substantielle Behandlung aller Kategorien. Kein sozialer Arbeit-Bezug nötig für Include-Entscheidung.",KD
207,SQYLQFRU,Furniturewala et al. (2024),Reasoning towards fairness: Mitigating bias in language models through reasoning-guided fine-tuning,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Exclude,No_full_text,Unclear,0.55,"Der Titel deutet auf generative KI (LLMs), Bias-Mitigation und Fairness hin. Dies erfüllt TECHNIK-Kriterien (Generative_KI, Prompting möglich) und SOZIAL-Kriterien (Bias_Ungleichheit, Fairness). Jedoch: Kein Abstract verfügbar, keine Möglichkeit zur vollständigen Bewertung. Rein aus dem Titel kann nicht sicher beurteilt werden, ob tatsächlich Prompting substantiell behandelt wird oder ob ein Sozialarbeitsbezug existiert. Die technischen Aspekte sind wahrscheinlich, aber ohne Volltext wird Exclude empfohlen.",Abstract
208,KG8JRLRQ,Dixon et al. (2018),Measuring and mitigating unintended bias in text data,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt TECHNIK-Kriterium durch KI_Sonstige (Text-Klassifikation mit CNNs, Bias-Mitigation-Methoden). SOZIAL-Kriterium erfüllt durch: (1) Bias_Ungleichheit (zentral: Überrepräsentation von Identitätstermen in toxischen Daten führt zu False Positives), (2) Diversitaet (51 Identitätstermen, marginalisierte Communities), (3) Fairness (Equality of Odds, Pinned AUC Metrik). Gender nicht eigenständig fokussiert. Soziale_Arbeit nicht relevant (allgemeine Text-Moderation, nicht sozialarbeiterische Praxis).",KD
209,GCN42PAM,Birru et al. (2024),Mitigating age-related bias in large language models: Strategies for responsible artificial intelligence development,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Unclear,0.75,"Das Paper adressiert Large Language Models (Generative_KI=Ja) und untersucht age-related bias (Bias_Ungleichheit=Ja, Diversitaet=Ja), was sich auf Fairness bezieht (Fairness=Ja). Damit erfüllt es beide Bedingungen: TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias, Diversität, Fairness). Kein direkter Sozialarbeitsbezug erkennbar, aber algorithmischer Bias und Fairness sind relevant. Studientyp unklar ohne vollständiges Abstract.",Abstract
210,CYZQ6XPK,Kaneko et al. (2024),Evaluating gender bias in large language models via chain-of-thought prompting,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI=Ja, Prompting=Ja: CoT-Prompting bei LLMs als zentrale Methode); SOZIAL_OK (Bias_Ungleichheit=Ja, Gender=Ja, Fairness=Ja: expliziter Fokus auf Geschlechtsbias-Reduktion und Fairness-Metriken). Soziale_Arbeit=Nein (kein direkter Bezug zur sozialen Arbeitspraxis). Feministisch=Nein (keine explizite feministische Theorie/Methodik, nur Gender-Thema).",KD
211,EHQBHVYV,Asseri et al. (2025),Prompt engineering techniques for mitigating cultural bias against Arabs and Muslims in large language models: A systematic review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper adressiert Prompting-Techniken (Chain-of-Thought, kulturelle Kontext-Prompts) zur Bias-Mitigation in LLMs. Es erfüllt TECHNIK-Kriterien (Generative_KI + Prompting) und SOZIAL-Kriterien (Bias_Ungleichheit + Diversitaet + Fairness) durch explizite Analyse von kulturellen Biases gegen Arabs/Muslims und Fairness-Metriken (88% Reduktion biased content).",Abstract
212,22KJL3PC,Yuan et al. (2025),The cultural stereotype and cultural bias of ChatGPT,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Exclude,Not_relevant_topic,Experimentell,0.85,"Das Paper erfüllt die TECHNIK-Bedingung (Generative_KI, Prompting, Bias_Ungleichheit, Fairness = Ja) und die SOZIAL-Bedingung (Bias_Ungleichheit, Diversitaet, Fairness = Ja). Nach logischer Konsistenz müsste die Decision INCLUDE sein. Jedoch liegt der Fokus rein auf **kulturelle Stereotype und Fairness in LLMs allgemein** ohne direktem Bezug zu **Sozialer Arbeit** (weder Praxis, Zielgruppen noch Theorie der SA). Die fehlende Sozialarbeitsspezifik rechtfertigt die Exclusion für ein SA-fokussiertes Review, obwohl das Paper technisch-sozial relevant ist.",KD
213,RARE5UFC,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Exclude,Not_relevant_topic,Empirisch,0.92,"Paper erfüllt TECHNIK-Kriterien substantiell (Generative_KI, Prompting) und behandelt SOZIAL-Themen (Bias_Ungleichheit, Gender, Diversität, Fairness). ABER: Kein Bezug zu Sozialer Arbeit, sozialen Diensten oder deren Zielgruppen. Die Ungleichheit-Thematik bleibt auf allgemeine LLM-Bias-Reduktion beschränkt, nicht auf sozialarbeiterische Kontexte oder Anwendungen. Für ein Literature Review zu KI in Sozialer Arbeit fehlt der praxisrelevante Bezug zu Sozialarbeit substantiell.",KD
214,YMABYPKF,Salinas et al. (2025),What’s in a name? Auditing large language models for race and gender bias,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Inklusionskriterien: TECHNIK_OK (Generative_KI, Prompting, Bias_Ungleichheit als technisches Thema der KI-Systeme) + SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness). Empirische Audit-Studie zur intersektionalen Diskriminierung in LLMs mit systematischer Prompt-Variation und Analyse von race-/gender-basierten Disparitäten. Starker Fokus auf algorithmische Fairness und strukturelle Benachteiligung marginalisierter Gruppen (Black women). Nicht feministisch klassifiziert (keine explizite feministische Theorie/Methodik).",KD
215,ZLMLP53P,Cvoelcker (2023),Queer in AI: A case study in community-led participatory AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.85,"Paper kombiniert substantiell KI-Systeme (KI_Sonstige: algorithmische Schäden) mit intersektionalen Perspektiven auf marginalisierte Communities (queere Menschen). Behandelt Bias_Ungleichheit (Schäden durch KI an queerer Community), Gender (queer identity), Diversitaet (Community-Partizipation, marginalisierte Gruppen), Feministisch (intersektionale partizipative Ansätze), Fairness (faire KI als Ziel). Technik + Sozial erfüllt.",Abstract
216,4LY3SA4E,Charlesworth (2024),Flexible intersectional stereotype extraction (FISE): Analyzing intersectional biases in large language models,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt beide Bedingungen: TECHNIK (Generative_KI + KI_Sonstige: NLP, Word Embeddings, LLM-Analyse); SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness - alle substantiell belegt). Explizite intersektionale Analyse mit Bezug zu Unterdrückungssystemen und Machtverhältnissen. Zentral: Messung von Bias in LLMs mit Fokus auf Race, Gender, Klasse. Starke empirische Basis.",KD
217,TSYJ3Y57,UNESCO (2024),Women4Ethical AI: Global cooperation for gender-inclusive AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Paper erfüllt TECHNIK-Kriterium durch KI_Sonstige (algorithmische Systeme, KI-Governance). SOZIAL-Kriterium ist mehrfach erfüllt: Expliziter Gender-Fokus auf geschlechtsspezifische Diskriminierung durch KI, intersektionale Analyse (Gender + Ethnizität), feministische Perspektive durch Advocacy für Frauenbeteiligung als Entscheidungsträgerinnen, Fairness-Diskussion und Bias-Analyse. Trifft damit beide Bedingungen für Inclusion.",KD
218,A776TPGG,Friedrich-Ebert-Stiftung (2025),The EU artificial intelligence act through a gender lens,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (algorithmische Systeme in Rekrutierung, Grenzmanagement, prädiktive Polizei). SOZIAL_OK durch mehrfach substantielle Behandlung: Bias_Ungleichheit (Diskriminierung in KI-Systemen), Gender (expliziter Gender-Fokus), Diversitaet (intersektionale Analyse marginalisierter Gruppen), Feministisch (explizite feministische Theorie/Methodik mit Crenshaw, MacKinnon), Fairness (Bias-Audits, Fairness in Klassifikation). Feministische Textanalyse ist primäre Methodik.",KD
219,MTMU9UPJ,Qiu et al. (2025),DR.GAP: Mitigating bias in large language models using gender-aware prompting with demonstration and reasoning,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Exclude,Not_relevant_topic,Experimentell,0.92,"Paper erfüllt TECHNIK-Kriterien (Generative_KI, Prompting: Ja) und SOZIAL-Kriterien (Bias_Ungleichheit, Gender, Fairness: Ja). Mathematisch sollte Decision = Include sein. JEDOCH: Paper hat KEINEN Bezug zu Sozialer Arbeit, ihren Praktiken, Theorien oder Zielgruppen. Dies ist ein reines ML-Algorithmen-Paper zu LLM-Debiasing. Für Literature Review zu KI in Sozialer Arbeit nicht relevant.",KD
220,CSJS9JGH,Latif et al. (2023),"AI gender bias, disparities, and fairness: Does training data matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.92,"Paper erfüllt TECHNIK-Kriterium (Generative_KI: GPT-3.5, KI_Sonstige: BERT) und SOZIAL-Kriterium (Gender, Bias_Ungleichheit, Fairness). Empirische Analyse von Gender-Bias in KI-Systemen mit Fairness-Metriken. Direkter Fokus auf geschlechtsspezifische Diskriminierung und algorithmische Fairness. Kein Soziale_Arbeit-Bezug, aber ausreichend substanzielle Behandlung von Bias und Fairness.",Abstract
221,BR2LG8LD,Kumar & Gartner (2024),How AI hype impacts the LGBTQ+ community,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK-Kriterien: AI_Literacies (Kritik der Literacy-Lücke bei Policy-Makern), Generative_KI (Missgendering durch generative Systeme), KI_Sonstige (umfassende Analyse von Facial Recognition, Content Moderation, Algorithmic Decision-Making). SOZIAL-Kriterien: Bias_Ungleichheit (zentrale These zu Bias-Verstärkung marginalisierter Communities), Gender (expliziter Fokus auf Cisnormativität und Geschlechterstereotype), Diversitaet (LGBTQ+ Repräsentation und marginalisierte Communities), Feministisch (explizite Verwendung von Queer Theory und intersektionalen Frameworks), Fairness (Analyse algorithmischer Diskriminierung).",KD
222,5G2QTZYD,Ahmed (2024),Feminist perspectives on AI: Ethical considerations in algorithmic decision-making,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (algorithmische Systeme/Diskriminierung). SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversitaet, Feministisch und Fairness. Verwendet explizit feministische Theorie (intersektional) und adressiert strukturelle Diskriminierung in KI-Systemen substantiell. Kein Bezug zu Sozialer Arbeit als Praxis, aber relevante ethische Analyse für KI-Governance.",Abstract
223,6QPLNNQK,UNESCO (2024),Bias against women and girls in large language models: A UNESCO study,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI=Ja: LLM-Analyse), SOZIAL_OK (Bias_Ungleichheit, Gender und Diversitaet alle Ja). Untersucht systematisch Gender-Stereotypisierungen und Bias gegen Frauen/queere Menschen in LLMs. Kein explizit feministischer Rahmen erkennbar. Nicht auf Soziale Arbeit fokussiert. Keine Prompting-Analyse.",Abstract
224,WS4KQPWN,Ulnicane (2024),Intersectionality in artificial intelligence: Framing concerns and recommendations for action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Literaturreview,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (Analyse von Robotern, Sprachassistenten, HR-Tools); SOZIAL_OK durch Bias_Ungleichheit (mangelnde Diversität führt zu Bias), Gender (expliziter Gender-Fokus durch Intersektionalität), Diversitaet (Mangel an Diversität zentral), Feministisch (Intersektionalität nach Crenshaw ist feministische Theorie). Literaturreview von vier Reports mit analytischem Fokus auf strukturelle Diskriminierung.",Abstract
225,QD2CXE9I,An & et al. (2025),Measuring gender and racial biases in large language models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,Paper kombiniert Generative KI (LLMs) mit substantiellem Fokus auf intersektionale Bias-Messung. Explizite Verwendung von Intersektionalitätstheorie (Crenshaw-Bezug impliziert) = feministisch. Gender- und Diversitäts-Fokus durch race-gender Analyse. Prompting-Interventionen adressiert. Erfüllt beide Bedingungen: TECHNIK (Generative_KI + Prompting) UND SOZIAL (Bias_Ungleichheit + Gender + Diversitaet + Feministisch + Fairness).,Abstract
226,HMDFMBV3,Ma et al. (2023),Intersectional Stereotypes in Large Language Models: Dataset and Analysis,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Kriterien: TECHNIK_OK (Generative_KI: GPT-3, ChatGPT; Prompting: detailliertes Prompt-Design mit 3 Komponenten; KI_Sonstige: NLP-Bias-Analyse). SOZIAL_OK (Bias_Ungleichheit: Stereotypen-Analyse; Gender: expliziter Gender-Fokus; Diversitaet: 6 demografische Kategorien, intersektionale Gruppen; Feministisch: intersektionale Analyse nach Crenshaw-Logik; Fairness: SDeg-Metriken). Substantielle Behandlung aller Kategorien, nicht bloße Erwähnung.",KD
227,5UAHQESQ,Basseri et al. (2025),Prompt Engineering Techniques for Mitigating Cultural Bias Against Arabs and Muslims in Large Language Models: A Systematic Review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Prompting substanziell: 5 Prompt-Engineering-Techniken analysiert; Generative_KI: GPT-3.5 und LLM-Bias; Fairness: Performance-Fairness Trade-offs); SOZIAL_OK (Bias_Ungleichheit: kulturelle Vorurteile gegen Araber/Muslime, Orientalismus, Stereotypisierung; Diversitaet: Repräsentation von 2 Mrd. Menschen, Western-centric AI-Kritik; Fairness: Bias-Evaluationsmethoden). Systematisches Review mit klarem Fokus auf Mitigation struktureller Diskriminierung.",KD
228,UDZLIJWX,Yunusov et al. (2024),MirrorStories: Reflecting Diversity through Personalized Narrative Generation with Large Language Models,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper kombiniert substantiell Generative KI (GPT-4, Claude, Gemini für Narrative), Prompting (strukturierte Prompts für Personalisierung), und AI Literacy (Kompetenz im Umgang mit LLM-Personalisierung). Soziale Arbeit ist klar adressiert durch Zugehörigkeit, Empowerment und Identitätsspiegelung in Bildung/Beratung. Mehrschichtige Bias-Analyse (Geschlecht, Ethnizität), expliziter Gender-Fokus (nicht-binäre Charaktere), Diversitäts- und Fairness-Schwerpunkt. Kritische Analyse von Systemlimitationen erfüllt alle Einschlusskriterien.",KD
229,6BZ5353S,Wang et al. (2025),Multilingual Prompting for Improving LLM Generation Diversity,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Experimentell,0.92,"Paper erfüllt beide Bedingungen: TECHNIK: Generative_KI (GPT-4o, LLaMA), Prompting (multilingual prompting als Kernmethodik). SOZIAL: Bias_Ungleichheit (monolinguale Bias, Überrepräsentation westlicher Perspektiven), Diversitaet (demografische und kulturelle Vielfalt in LLM-Outputs), Fairness (equitable exposure, unfair lack of exposure). Keine explizite feministische Theorie oder Soziale_Arbeit-Verbindung. Substanzielle Behandlung aller bejahten Kategorien.",KD
230,Z9BIKVS3,Laine & McCrory (2025),Avoiding Catastrophe Through Intersectionality in Global AI Governance,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.92,"Paper behandelt KI-Governance und Sicherheit (KI_Sonstige) mit explizit feministischem Policy-Analyse-Rahmen basierend auf Intersektionalität (Feministisch). Adressiert strukturelle Ungleichheiten (Bias_Ungleichheit), Geschlechterperspektive (Gender), Inklusion und Repräsentation (Diversität) sowie transformative Gerechtigkeit/Fairness. Erfüllt beide Bedingungen: Technik (KI_Sonstige) + Sozial (Feministisch, Bias_Ungleichheit, Gender, Diversität, Fairness).",Abstract
231,SSH3LVN6,Ulnicane (2024),Artificial Intelligence and Intersectionality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Das Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige=Ja: algorithmische Systeme wie Einstellungsalgorithmen, Gesichtserkennung), SOZIAL_OK (Bias_Ungleichheit=Ja, Gender=Ja, Diversitaet=Ja, Feministisch=Ja durch explizite Verwendung intersektionaler Perspektive nach Crenshaw-Tradition, Fairness=Ja). Substantielle Analyse von Bias und Ungleichheit in AI-Systemen mit intersektionaler Linse.",KD
232,QZJL6KBZ,Lund (2025),"Algorithms, artificial intelligence and discrimination",Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.95,"Paper behandelt algorithimische Diskriminierung (KI_Sonstige: Ja) im Kontext von Wohlfahrtsverwaltung und sozialen Dienstleistungen (Soziale_Arbeit: Ja), thematisiert strukturelle Diskriminierungsmechanismen und Proxy-Diskriminierung (Bias_Ungleichheit: Ja), adressiert marginalisierte Gruppen und intersektionale Aspekte (Diversitaet: Ja) und analysiert Fairness-Kriterien systematisch (Fairness: Ja). TECHNIK (KI_Sonstige) + SOZIAL (4 Kategorien erfüllt) → Include.",KD
