ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
204,55ZR64VU,Kaneko & Bollegala (2024),Debiasing prompts for gender bias in large language models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell generative KI (LLMs: GPT-3.5, Llama2, Gemini) und Prompting (zur Datengenerierung). Soziale Dimensionen: Gender-Bias in LLMs (vier explizite Kategorien), Fairness-Metriken zur Bias-Reduktion, und Diversität (marginalisierte Geschlechter, LGBTQ+). Beide Bedingungen (TECHNIK und SOZIAL) sind klar erfüllt.",KD
205,7IVS7X63,Jiang et al. (2022),Assessing GPT's bias towards stigmatized social groups: An intersectional case study on nationality prejudice and psychophobia,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper untersucht systematisch Bias in GPT-Modellen (3.5, 4, 4o) mittels strukturierter Prompt-Serien – Generative_KI und Prompting klar erfüllt. Es analysiert intersektionale Diskriminierung gegenüber Nordkoreanern und Menschen mit psychischen Erkrankungen, thematisiert strukturelle Ungleichheit und algorithmische Fairness. Feministisch bleibt Nein, da keine expliziten feministischen Theorien/Autor:innen zitiert werden, trotz intersektionalem Ansatz. TECHNIK_OK und SOZIAL_OK erfüllt.",KD
206,ST9UCTJE,Garg et al. (2019),Counterfactual fairness in text classification through robustness,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper behandelt algorithmische Fairness in NLP/ML-Klassifikatoren (KI_Sonstige) mit substantiellem Fokus auf Bias gegenüber marginalisierten Gruppen (sexuelle Orientierung, Rasse, Religion) in Toxizitätsklassifikatoren (Bias_Ungleichheit, Diversitaet) sowie Fairness-Metriken und Debiasing-Methoden (Fairness). Beide Bedingungen (TECHNIK + SOZIAL) sind erfüllt.",KD
207,SQYLQFRU,Furniturewala et al. (2024),Reasoning towards fairness: Mitigating bias in language models through reasoning-guided fine-tuning,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.72,"Der Titel deutet klar auf ein Paper über Bias-Reduktion in Sprachmodellen (LLMs = Generative KI) durch reasoning-guided Fine-Tuning hin. Fairness und Bias_Ungleichheit sind zentrale Themen. TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias_Ungleichheit, Fairness) sind erfüllt. Kein Abstract verfügbar, daher moderate Confidence.",Abstract
208,KG8JRLRQ,Dixon et al. (2018),Measuring and mitigating unintended bias in text data,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper behandelt klassisches ML (CNN-basierte Textklassifikation) und damit KI_Sonstige. Es analysiert substantiell unbeabsichtigte Verzerrungen gegenüber marginalisierten Identitätsgruppen (Bias_Ungleichheit), entwickelt Fairness-Metriken wie 'Pinned AUC' und 'Equality of Odds' (Fairness), und untersucht 51 Identitätsterme verschiedener demografischer Gruppen (Diversitaet). TECHNIK und SOZIAL sind beide erfüllt → Include.",KD
209,GCN42PAM,Birru et al. (2024),Mitigating age-related bias in large language models: Strategies for responsible artificial intelligence development,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.65,"Der Titel zeigt klar einen Fokus auf Large Language Models (Generative_KI) und altersbasierten Bias (Bias_Ungleichheit), was beide Bedingungen erfüllt. Fairness und Diversität werden durch die Diskussion von verantwortungsvoller KI-Entwicklung und Alters-Bias impliziert. Kein Abstract verfügbar, daher moderate Konfidenz. TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias_Ungleichheit) → Include.",Abstract
210,CYZQ6XPK,Kaneko et al. (2024),Evaluating gender bias in large language models via chain-of-thought prompting,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.97,"Das Paper fokussiert klar auf generative KI (LLMs wie GPT, Claude, Llama2) und untersucht substantiell Chain-of-Thought Prompting als Debiasing-Strategie. Der Kern ist Gender-Bias-Reduktion mit expliziten Fairness-Metriken (bias score, BBQ, BNLI). Sowohl Technik- als auch Sozial-Kriterien sind eindeutig erfüllt. Kein direkter Soziale-Arbeit-Bezug, keine explizit feministische Theorie, aber Gender und Fairness substantiell behandelt.",KD
211,EHQBHVYV,Asseri et al. (2025),Prompt engineering techniques for mitigating cultural bias against Arabs and Muslims in large language models: A systematic review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Prompt-Engineering-Techniken (5 konkrete Ansätze) für LLMs (Generative_KI), mit explizitem Fokus auf Bias-Reduktion gegen Araber und Muslime (Bias_Ungleichheit, Diversitaet) und algorithmische Fairness-Metriken. Beide Bedingungen (TECHNIK: Generative_KI + Prompting; SOZIAL: Bias_Ungleichheit + Diversitaet + Fairness) sind klar erfüllt.",Abstract
212,22KJL3PC,Yuan et al. (2025),The cultural stereotype and cultural bias of ChatGPT,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper untersucht kulturelle Stereotype und Bias in ChatGPT 3.5 und GPT-4 (Generative_KI) mittels expliziter Prompt-Strategien zur Bias-Reduktion (Prompting). Es behandelt substantiell algorithmischen Bias gegenüber verschiedenen Kulturen (Bias_Ungleichheit), kulturelle Diversität in 65 Ländern (Diversitaet) und algorithmische Fairness in Entscheidungsaufgaben (Fairness). TECHNIK_OK und SOZIAL_OK sind beide erfüllt.",KD
213,RARE5UFC,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell Prompting-Strategien für LLMs (Generative_KI, Prompting) und analysiert soziale Biases in KI-Systemen über 9 Kategorien (Bias_Ungleichheit). Fairness ist explizit als Ziel genannt. TECHNIK_OK (Generative_KI + Prompting) und SOZIAL_OK (Bias_Ungleichheit + Fairness) sind beide erfüllt, daher Include. Kein direkter Soziale_Arbeit-Bezug; Gender nur als eine von 9 Kategorien ohne eigenständigen Fokus.",KD
214,YMABYPKF,Salinas et al. (2025),What’s in a name? Auditing large language models for race and gender bias,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.97,"Das Paper untersucht systematisch LLM-Bias (GPT-4 u.a.) durch Prompt-Audits mit 42 Templates, wobei explizit Rasse- und Gender-Intersektionalität analysiert wird. Generative KI, Prompting als Methode, Bias/Ungleichheit und Gender sind klar substantiell behandelt. Fairness-Audit ist zentrales Framework. Kein direkter Soziale-Arbeit-Bezug, aber TECHNIK und SOZIAL-Kriterien deutlich erfüllt → Include.",KD
215,ZLMLP53P,Cvoelcker (2023),Queer in AI: A case study in community-led participatory AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.82,"Das Paper behandelt KI-Systeme (KI_Sonstige) und dokumentiert Schäden durch diese an queeren Menschen (Bias_Ungleichheit, Diversitaet). Es beschreibt community-geleitete Strategien für faire KI (Fairness). Technik-Kriterium (KI_Sonstige) und Sozial-Kriterium (Bias_Ungleichheit, Diversitaet, Fairness) sind beide erfüllt, daher Include.",Abstract
216,4LY3SA4E,Charlesworth (2024),Flexible intersectional stereotype extraction (FISE): Analyzing intersectional biases in large language models,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.92,"Das Paper entwickelt die FISE-Methode zur Messung intersektionaler Biases in LLMs (Generative_KI) und NLP-Systemen (KI_Sonstige). Es analysiert substantiell Bias und Ungleichheit (Bias_Ungleichheit), Gender als Intersektionsdimension (Gender), Repräsentation marginalisierter Gruppen (Diversitaet), algorithmic Fairness sowie feministische Intersektionalitätstheorie mit explizitem Bezug auf Unterdrückungsstrukturen und Crenshaw-Tradition (Feministisch). Beide Bedingungen (Technik + Sozial) sind klar erfüllt.",KD
217,TSYJ3Y57,UNESCO (2024),Women4Ethical AI: Global cooperation for gender-inclusive AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.85,"Das Paper behandelt substantiell KI-Governance und algorithmische Systeme (KI_Sonstige) sowie deren Auswirkungen auf Gender-Diskriminierung, Bias und Fairness. Die UNESCO-Initiative adressiert explizit geschlechtsspezifische Diskriminierung, Diversität in KI-Entwicklung und faire KI-Ergebnisse. Feministische Theorie wird nicht explizit referenziert, daher Feministisch=Nein. Soziale Arbeit als Profession wird nicht adressiert. TECHNIK_OK und SOZIAL_OK erfüllt → Include.",KD
218,A776TPGG,Friedrich-Ebert-Stiftung (2025),The EU artificial intelligence act through a gender lens,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper analysiert algorithmische KI-Systeme (Rekrutierung, Grenzmanagement, prädiktive Polizei) im Kontext des EU AI Acts. Es verwendet explizit feministische Theorie (Crenshaw, MacKinnon, Intersektionalität), behandelt Gender-Bias, Diversität marginalisierter Gruppen (PoC, LGBTQIA+, Behinderte) und algorithmische Fairness substantiell. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (mehrere Kategorien) sind erfüllt → Include.",KD
219,MTMU9UPJ,Qiu et al. (2025),DR.GAP: Mitigating bias in large language models using gender-aware prompting with demonstration and reasoning,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Experimentell,0.97,"Paper behandelt substantiell: (1) LLMs als generative KI-Systeme (GPT-3.5, Llama3), (2) Prompt-Engineering als Kernmethode (DR.GAP-Framework mit vier Prompting-Modulen), (3) Gender-Bias als zentrales Forschungsobjekt mit spezifischen Metriken, (4) Algorithmische Fairness als explizites Ziel. TECHNIK_OK durch Generative_KI und Prompting; SOZIAL_OK durch Bias_Ungleichheit, Gender und Fairness. Keine sozialarbeiterische Praxis, keine explizit feministische Theorie.",KD
220,CSJS9JGH,Latif et al. (2023),"AI gender bias, disparities, and fairness: Does training data matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.92,"Das Paper untersucht empirisch Geschlechterbias in KI-Bewertungssystemen mit BERT und GPT-3.5. Technisch: Generative KI (GPT-3.5) und klassisches ML (BERT) werden eingesetzt. Sozial: Gender-Bias, algorithmische Fairness und Disparitäten stehen im Zentrum der Analyse mit drei Bias-Metriken. Beide Bedingungen (TECHNIK_OK und SOZIAL_OK) sind erfüllt.",Abstract
221,BR2LG8LD,Kumar & Gartner (2024),How AI hype impacts the LGBTQ+ community,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Theoretisch,0.92,"Das Paper analysiert systematisch, wie KI-Systeme (generative AI, Gesichtserkennung, Content-Moderation) heteronormative Strukturen verfestigen und die LGBTQ+-Community marginalisieren. Es verwendet explizit Queer Theory, Foucault und feministische Perspektiven. Bias_Ungleichheit, Gender und Diversität sind substantiell behandelt. TECHNIK_OK (Generative_KI, KI_Sonstige) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch) → Include.",KD
222,5G2QTZYD,Ahmed (2024),Feminist perspectives on AI: Ethical considerations in algorithmic decision-making,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.82,"Das Paper behandelt algorithmische Entscheidungssysteme (KI_Sonstige) aus explizit feministisch-intersektionaler Perspektive und thematisiert strukturelle Diskriminierung (Bias_Ungleichheit), Diversität in der Entwicklungspraxis und Fairness. TECHNIK_OK durch KI_Sonstige, SOZIAL_OK durch Feministisch, Bias_Ungleichheit, Diversitaet und Fairness. Include-Bedingung erfüllt.",Abstract
223,6QPLNNQK,UNESCO (2024),Bias against women and girls in large language models: A UNESCO study,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.95,"Das Paper analysiert empirisch Bias in LLMs (GPT-3.5, Llama 2) gegen Frauen und queere Menschen. Klares Ja bei Generative_KI (LLMs), Gender (expliziter Fokus auf Frauen/queere Personen) und Bias_Ungleichheit (Stereotypisierung), sowie Diversitaet (queere Menschen eingeschlossen). TECHNIK_OK und SOZIAL_OK sind beide erfüllt → Include.",Abstract
224,WS4KQPWN,Ulnicane (2024),Intersectionality in artificial intelligence: Framing concerns and recommendations for action,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Literaturreview,0.85,"Das Paper analysiert Intersektionalität in KI-Systemen (Roboter, Sprachassistenten, HR-Tools) und behandelt algorithmischen Bias und mangelnde Diversität – TECHNIK_OK durch KI_Sonstige. SOZIAL_OK durch Bias_Ungleichheit, Diversität, Fairness und implizit feministische Perspektive via Intersektionalitätskonzept (Crenshaw-Tradition). Literaturreview von vier Berichten zu Intersektionalität in KI.",Abstract
225,QD2CXE9I,An & et al. (2025),Measuring gender and racial biases in large language models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.9,"Das Paper untersucht intersektionale Rasse-Gender-Bias in LLMs und verwendet explizit Intersektionalitätstheorie (Crenshaw-Tradition), was Feministisch = Ja rechtfertigt. Prompting-Interventionen sind substantielles Thema. TECHNIK_OK (Generative_KI, Prompting) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness) sind beide erfüllt → Include.",Abstract
226,HMDFMBV3,Ma et al. (2023),Intersectional Stereotypes in Large Language Models: Dataset and Analysis,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.97,"Das Paper untersucht explizit intersektionale Stereotypen in GPT-3 und ChatGPT (Generative_KI). Prompt-Engineering ist substantielles Thema für Datengenerierung und Debiasing (Prompting). Systematische Dokumentation von Diskriminierungsmustern in LLMs (Bias_Ungleichheit), Gender als eine von sechs demografischen Kategorien (Gender), breite Repräsentation marginalisierter Gruppen (Diversitaet), und Fairness-Metriken (SDeg) zur Quantifizierung von Stereotypisierung (Fairness). Kein direkter Soziale_Arbeit-Bezug.",KD
227,5UAHQESQ,Basseri et al. (2025),Prompt Engineering Techniques for Mitigating Cultural Bias Against Arabs and Muslims in Large Language Models: A Systematic Review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Prompt-Engineering-Techniken (5 Strategien detailliert analysiert) für LLMs (GPT-3.5 etc.) zur Mitigierung von kulturellem Bias gegen Araber und Muslime. Technisch klar erfüllt durch Generative_KI und Prompting. Sozial erfüllt durch Bias_Ungleichheit (algorithmische Diskriminierung, Stereotyp-Persistenz), Diversitaet (Inklusion von MENA-Communities, Repräsentation) und Fairness (Performance-Fairness Trade-offs, Fairness-Metriken). PRISMA-konforme systematische Literaturübersicht mit 8 Primärstudien.",KD
228,UDZLIJWX,Yunusov et al. (2024),MirrorStories: Reflecting Diversity through Personalized Narrative Generation with Large Language Models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper behandelt substantiell generative KI (GPT-4, Claude-3, Gemini) und Prompting-Strategien für personalisierte Narrative. Soziale Dimensionen sind klar vorhanden: Diversität (123 Ethnien, Geschlechtsidentitäten), algorithmischer Bias in LLM-Evaluationen (Gender-Bias gegen nicht-binäre Charaktere), und Fairness-Analyse der Bewertungssysteme. Soziale Arbeit direkt wird nicht adressiert, aber Bias_Ungleichheit, Gender, Diversität und Fairness sind substantiell behandelt.",KD
229,6BZ5353S,Wang et al. (2025),Multilingual Prompting for Improving LLM Generation Diversity,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper behandelt substantiell Generative KI (GPT-4o, LLaMA) und Prompting-Strategien (Multilingual Prompting, Persona Prompting). Es adressiert klar Bias/Ungleichheit (westliche Überrepräsentation, Benachteiligung marginalisierter Gruppen), Diversität (demografische, kulturelle, perspektivische Vielfalt) und Fairness (equitable exposure). TECHNIK_OK und SOZIAL_OK sind beide erfüllt → Include.",KD
230,Z9BIKVS3,Laine & McCrory (2025),Avoiding Catastrophe Through Intersectionality in Global AI Governance,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.9,"Das Paper verwendet explizit feministische Theorie (Intersektionalität, feministischer Policy-Analyse-Rahmen) zur Analyse von KI-Governance – damit ist Feministisch klar erfüllt. KI als algorithmisches/strukturelles System wird behandelt (KI_Sonstige). Bias_Ungleichheit und Fairness sind zentral (strukturelle Ungleichheiten, transformative Gerechtigkeit). Diversität wird durch den Intersektionalitätsansatz substantiell adressiert. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (mehrere Kategorien) → Include.",Abstract
231,SSH3LVN6,Ulnicane (2024),Artificial Intelligence and Intersectionality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Das Paper analysiert algorithmische Systeme (Einstellungsalgorithmen, Gesichtserkennung) auf Bias – KI_Sonstige erfüllt. Auf der sozialen Seite: Gender-Bias, Racial Bias, Diversitätskrise in der Tech-Branche, Fairness-Diskussion und explizite intersektionale Linse in der Crenshaw-Tradition werden substantiell behandelt. Feministisch = Ja, da intersektionale Theorie (Crenshaw) explizit als analytisches Framework verwendet wird. Beide Bedingungen klar erfüllt.",KD
232,QZJL6KBZ,Lund (2025),"Algorithms, artificial intelligence and discrimination",Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.88,"Das Paper behandelt algorithmische Diskriminierung durch KI/ML-Systeme (KI_Sonstige) in rechtlichem Kontext. Es adressiert substantiell Bias und Ungleichheit durch algorithmische Systeme (Bias_Ungleichheit), Fairness-Kriterien für Algorithmen (Fairness) sowie Schutz marginalisierter Gruppen und intersektionale Diskriminierung (Diversitaet). Technik-Kriterium (KI_Sonstige) und Sozial-Kriterium (Bias_Ungleichheit, Fairness, Diversitaet) sind beide erfüllt → Include.",KD
233,UBYTNGNV,Giannoni Adielsson & Öberg (2024),"The AI Act, gender equality and non-discrimination: what role for the AI Office?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Theoretisch,0.92,"Das Paper analysiert den EU AI Act aus der Perspektive von Geschlechtergleichstellung und Nichtdiskriminierung. Technisch werden LLMs/GenAI, algorithmische Entscheidungssysteme und High-Risk-AI-Klassifikationen behandelt. Sozial werden Gender-Bias, algorithmische Diskriminierung, Diversität in Entwicklungsteams und Fairness-Mechanismen (Bias Audits, Fundamental Rights Impact Assessments) substantiell adressiert. Feministische Theorie wird nicht explizit verwendet, daher Nein. Soziale Arbeit kein direkter Bezug.",KD
