work_id,title,record_ids,preferred_version_id,human_decisions,human_substantive_decisions,human_duplicate_record_ids,human_metadata_error_record_ids,historical_identity_bindings,historical_resolution,integrity_hold,agent_decisions,decision_authority,human_verification,agent_lifecycle_states,current_ai_review_results,corrected_ai_record_ids,ai_correction_provenance,open_ai_source_review_record_ids,effective_decision,analysis_eligible,analysis_conflicts,analysis_undecidable,conflicts,source_queue_status,source_blockers,source_acquisition_progress,next_actions
work:9b7469ac-981a-5eb9-8cd7-a73f5a019f4a,"Indecision on the use of artificial intelligence in healthcare: A qualitative study of patient perspectives on trust, responsibility and self-determination using AI-CDSS","[""LMW8DZ78""]",version:8901e555-ab75-5508-870b-f27b27f4148a,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:9cbefba0-b92b-59a3-8595-a1ac5e9fca72,"Algorithmic justice in child protection: Statistical fairness, social justice and the implications for practice","[""A2P8MXMY""]",version:4c9dae5b-4429-5d97-81f6-764be7b98368,[],[],[],[],{},,False,"[""Include""]",ai_review,not_recorded,"[""ai-agent-reviewed""]","[""accepted""]",[],[],[],Include,True,{},{},[],,[],[],"[""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
work:9d6ff213-173c-5c1b-9430-887641bd4654,AI Countergovernance: Lessons Learned from Canada and Paris,"[""C485NKYA""]",version:41f297df-6f78-5562-bf80-22caf3791c53,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:9e638c57-45da-5036-933a-8553260f12f4,Measuring and mitigating unintended bias in text data,"[""KG8JRLRQ""]",version:633282c3-fb7d-5c01-8612-9cab37a0d690,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:9ee1a116-9225-5234-b189-b4ea3f93df14,Fragile Foundations: Hidden Risks of Generative AI,"[""UKKQKL7I""]",version:a9e450c4-5ae0-53e4-988a-607828f551e5,[],[],[],[],{},,False,"[""Include""]",ai_review,not_recorded,"[""ai-agent-reviewed""]","[""accepted""]",[],[],[],Include,True,{},{},[],,[],[],"[""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
work:a1594f27-6138-53f0-ad03-ca10dd28f944,Artificial Intelligence and gender equality,"[""9BDIJE9B""]",version:92d831d1-9df3-57bd-9c7a-d8984110326d,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:a3a4e865-b3df-5d76-ab17-7e9124be0f28,"Introduction to the digital welfare state: Contestations, considerations and entanglements","[""7D3ICY7Z""]",version:03f6e869-8dad-5ca0-8ecb-4841adfae7e9,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:a590b918-812f-5ef1-b5ca-d0fd24168a0b,MirrorStories: Reflecting Diversity through Personalized Narrative Generation with Large Language Models,"[""UDZLIJWX""]",version:6308aeed-c452-582e-bba9-06207e8d81d3,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:a654ac81-b7e0-57b9-afeb-a4d9bf650fd7,"A systematic review of sophisticated predictive and prescriptive analytics in child welfare: Accuracy, equity, and bias","[""8MDXCTA6""]",version:e23ab9bd-2354-528f-8665-308cb17e0aa9,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:a6a8d34f-d4a3-5c26-b411-b0780dd1db28,Explicitly unbiased large language models still form biased associations,"[""38E5FZDV""]",version:048dd304-d17e-5ce3-a289-5c2c506bea17,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:a6e813e5-57e0-555c-92f9-1155ffc79f42,Theorising algorithmic justice,"[""KI9GRGHB""]",version:e3428c27-954b-565a-9d89-d546870301b3,[],[],[],[],{},,False,[],unassessed,not_recorded,[],[],[],[],[],,False,{},{},[],blocked_missing_paper_source,"[""reviewed_fulltext_markdown_missing""]","[{""record_id"": ""KI9GRGHB"", ""agent_id"": ""/root/grounded_chat"", ""model"": ""GPT-6"", ""model_id_status"": ""family disclosed by runtime; exact deployment identifier not exposed"", ""reviewed_at"": ""2026-09-05T15:40:49.955416+00:00"", ""canonical_binding_before"": {""work_id"": ""work:a6e813e5-57e0-555c-92f9-1155ffc79f42"", ""version_id"": ""version:e3428c27-954b-565a-9d89-d546870301b3""}, ""raw_metadata_reference"": ""corpus/zotero_export.json#/25"", ""raw_record_sha256"": ""sha256:3d7d2787479d768a8bdd6267f6df8b260448f0814bef3a90cebf7dd8f3c3bf02"", ""previous_status"": ""blocked_fulltext_unavailable"", ""scholarly_screening_status"": ""not_performed_in_this_task"", ""metadata_status"": ""identity_and_issue_year_confirmed_no_required_identity_change"", ""source_status"": ""fulltext_not_acquired"", ""source_ready"": false, ""finding"": ""Publisher-deposited Crossref metadata confirms the title, authors, DOI and issue year. The earlier online date is a publication chronology fact, not proof that the existing issue year is wrong. Publisher full-text delivery returned 403; metadata or abstract access is not a full-text review."", ""chronology"": {""published_online"": ""2021-06-21"", ""published_print"": ""2022-05-04"", ""journal"": ""European Journal of Information Systems""}, ""evidence"": [{""source_path"": ""corpus/source-acquisition/residual-resolution-2026-09-05/marjanovic-crossref.json"", ""sha256"": ""sha256:885255858ebbc634c7c12ab9a0fb14ff1a7e172e6ab670502360d4c313bb29eb"", ""source_url"": ""https://api.crossref.org/works/10.1080/0960085X.2021.1934130"", ""locator"": ""message.title, DOI, author, container-title, published-online and published-print""}], ""next_step"": ""Supply an authorised full text or accepted manuscript through institutional/library access; retain the source hold until a concrete original version is available."", ""concrete_access_question"": ""Ist ein institutionell zugänglicher Volltext oder ein autorisiertes akzeptiertes Manuskript dieser genauen DOI verfügbar?"", ""repository_checks"": [{""url"": ""https://research.unsw.edu.au/people/emeritus-professor-richard-timothy-vidgen/publications?page=0&type=journalarticles"", ""finding"": ""Official author publication list confirms the work and DOI but exposes no full-text PDF.""}, {""url"": ""https://opus.lib.uts.edu.au/handle/10453/169167"", ""finding"": ""Parent /root reported a same-day check explicitly showing Closed access. This agent does not relabel a file listing as an accessible download."", ""observation_attribution"": ""/root, relayed in the current task on 2026-09-05""}, {""url"": ""https://researchers.mq.edu.au/en/publications/theorising-algorithmic-justice"", ""finding"": ""Parent /root reported metadata-only access on the same day."", ""observation_attribution"": ""/root""}]}]","[""resolve_source_blockers_then_governed_screening"", ""Supply an authorised full text or accepted manuscript through institutional/library access; retain the source hold until a concrete original version is available.""]"
work:a8f897e9-c177-5304-b3c0-1cc5ffd86dd7,Algorithmic-Assisted Decision-Making Tools in Child Welfare Practice: A Systematic Review,"[""Y6M97SWQ""]",version:a95d2f59-0433-52d2-be61-b4af47026725,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:a920702d-659d-5c07-a6fe-3fd3853d043a,Algorithmic discrimination: examining its types and regulatory measures with emphasis on US legal practices,"[""XK6G84V7""]",version:a6186996-6581-5c11-97f7-4043c4c3df5d,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:ab633e4f-8784-5097-a181-0363f5fb59d6,Künstliche Intelligenz in der Sozialen Arbeit – Zwischen Bedenken und Optionen,"[""D4FY2S3R"", ""HZKE8T8I""]",version:832e01be-777e-5d22-87a9-036e1a55b6e8,"[""Exclude""]","[""Exclude""]","[""HZKE8T8I""]",[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:ac1e84f3-7dd6-56fd-935e-2b5eb606b361,Can prompt modifiers control bias? A comparative analysis of text-to-image generative models,"[""MJDTRLAI""]",version:be0ae248-5dd8-5796-bf3e-d40f3e69195a,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:ad89905e-b411-5c84-a976-0808ec6bd1d5,Clinical Social Workers’ Perceptions of Large Language Models in Practice: Resistance to Automation and Prospects for Integration,"[""JI24FQPV""]",version:92aac14b-282f-578b-8db9-12318fb69906,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:adf8a135-f76d-566f-829b-869f6630e36a,Feminist Data Set,"[""DA6T4Z5B""]",version:32c5863f-6481-5c67-964b-c45d2bf79be7,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:aef35fcd-35ac-5570-a8bd-484424e0c690,DigComp 2.1: the digital competence framework for citizens with eight proficiency levels and examples of use.,"[""XCS4YCQH""]",version:406f4328-7ff9-5fba-b0c2-90845db5a5d7,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b0484932-38c7-5e38-9257-92e3ffffdb96,A systematic review on digital literacy,"[""43CRXRRT""]",version:dbd165f5-70ca-5086-a197-4446066c573d,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b0b83157-1c47-5074-a168-84dcb5b8f8b2,Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,"[""9YCFMPVT""]",version:b5320eec-2c8d-5c06-a3fe-dda1a4bd2d28,"[""Exclude""]",[],"[""9YCFMPVT""]",[],{},,False,[],unassessed,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b255cd2c-e040-5560-a555-13897c2af0bf,The Algorithmic Auditing Landscape: A Social Justice Approach,"[""U75LP6SV""]",version:3d44a186-3977-510e-b50e-57499b11d68a,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b261533f-7bf8-593d-97ee-dbaef13a9eba,Digitale Werkzeuge und Machtasymmetrien?,"[""LXKXPD5H""]",version:43fa1963-a776-5a31-8fb3-ecd43382c591,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:b440aa78-e9c1-5b93-8d4d-2200924a02cd,ARTIFICIAL INTELLIGENCE and GENDER EQUALITY,"[""5T55I5Z7""]",version:09999996-2035-5d96-8058-aa9bb3c2b668,[],[],[],[],{},,False,[],unassessed,not_recorded,[],[],[],[],[],,False,{},{},[],blocked_missing_paper_source,"[""reviewed_fulltext_markdown_missing""]","[{""record_id"": ""5T55I5Z7"", ""agent_id"": ""/root/grounded_chat"", ""model"": ""GPT-6"", ""model_id_status"": ""family disclosed by runtime; exact deployment identifier not exposed"", ""reviewed_at"": ""2026-09-05T15:40:49.955416+00:00"", ""canonical_binding_before"": {""work_id"": ""work:b440aa78-e9c1-5b93-8d4d-2200924a02cd"", ""version_id"": ""version:09999996-2035-5d96-8058-aa9bb3c2b668""}, ""raw_metadata_reference"": ""corpus/zotero_export.json#/320"", ""raw_record_sha256"": ""sha256:05485c620fd1fac5f4d146d604784823e2389142db7f8781481c0ef9b1bcb3dd"", ""previous_status"": ""blocked_official_delivery"", ""scholarly_screening_status"": ""not_performed_in_this_task"", ""metadata_status"": ""official_publication_identity_confirmed"", ""source_status"": ""official_delivery_still_blocked"", ""source_ready"": false, ""finding"": ""The official publication remains UNESCO 2020, ARK ark:/48223/pf0000374174. The raw download URL lacks https://; adding the scheme fixes URL syntax but did not provide a complete publication in this environment. No licence or full-text review is inferred."", ""official_landing_url"": ""https://unesdoc.unesco.org/ark:/48223/pf0000374174"", ""delivery_attempts"": {""recorded_curl_attempt"": ""corpus/source-acquisition/residual-resolution-2026-09-05/acquisition-manifest.json"", ""verified_tls_alternative"": ""OpenSSL requests transport was terminated after a 40-second total bound without a saved original."", ""web_tool"": ""Official DownloadWatermarkedAttachment endpoint and ARK/PDF route both returned non-retryable safe-open errors. No further retries performed.""}, ""next_step"": ""Keep the source hold. Provide the official UNESCO PDF through the ordinary library/browser download or another authorised official delivery."", ""concrete_access_question"": ""Kann die offizielle UNESCO-Datei 374174eng.pdf aus dem UNESCO-Bibliothekseintrag bereitgestellt werden?""}]","[""resolve_source_blockers_then_governed_screening"", ""Keep the source hold. Provide the official UNESCO PDF through the ordinary library/browser download or another authorised official delivery.""]"
work:b4a52bdb-3182-5695-bbac-d3620ef7d3fe,"NASW, ASWB, CSWE, & CSWA standards for technology in social work practice","[""NSI6S5QE""]",version:95c6b86a-c983-5533-ae04-faee6251ec6d,[],[],[],[],{},,False,"[""Exclude""]",ai_review,not_recorded,"[""ai-agent-reviewed""]","[""accepted""]",[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
work:b530b7b8-cc0f-5358-ac09-53d5d014ddd9,Policy advice and best practices on bias and fairness in AI,"[""5F7D9PEB""]",version:8d561299-a866-55c8-9994-7f9b4c7d25bb,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b5368bec-8137-5ec6-87ab-936d3584cafb,Feministische Netzpolitik und Künstliche Intelligenz in der politischen Bildung [Feminist network politics and artificial intelligence in political education],"[""NUVZI357""]",version:b3959a13-2145-5a22-87aa-54c614fa63f9,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b5a11cfa-25a1-5519-a8ac-0bbe3ab045b3,Operationalizing positive-constructive pedagogy to artificial intelligence: the 3E model for scaffolding AI technology adoption,"[""JZ4P8V8S""]",version:d2ed170e-a270-5607-b29b-fb0227b34d0e,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:b694f6e0-f787-5edc-9d81-443a1eb83c5e,Exploring machine learning to support decision-making for placement stabilization and preservation in child welfare,"[""XQM6WRU2""]",version:f481fbcc-5a3b-57ff-8326-7e2a3a2a5045,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:b80e0d75-d2fe-580a-8280-409f436e0c1c,AI & Intersectionality: A Toolkit For Fairness & Inclusion,"[""J5EF9W6M""]",version:1f212027-d4ce-570f-960f-49a89d1b50c2,[],[],[],[],{},,False,"[""Include""]",ai_review,not_recorded,"[""ai-agent-reviewed""]","[""accepted""]","[""J5EF9W6M""]","[{""record_id"": ""J5EF9W6M"", ""artifact"": ""generated/verification/screening-corrections-c.json#/corrections/J5EF9W6M"", ""sha256"": ""sha256:e8e1a19cc231d0235fef18ec806205f87f8e2fe9712fed667825b2ce34f2090d"", ""base_artifact"": ""docs/data/screening/ar2.json#/decisions/J5EF9W6M"", ""base_sha256"": ""sha256:78ce2c3321eaa06a648f960cbfd87b79840a9dc11680194beca878b90593f53d"", ""agent_id"": ""/root/aggregation"", ""model"": ""GPT-6"", ""reviewed_at"": ""2026-09-05T14:45:48.136265+00:00"", ""corrected_at"": ""2026-09-05T14:45:48.136265+00:00""}]",[],Include,True,{},{},[],,[],[],"[""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
